,id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019,male_deaths,female_deaths,male_percent,female_percent
456,439,48439.0,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Tarrant,Tarrant County - Green Bay Maximum Security Facility,2014 ADP averaged from 2015 and 2016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1034.0,,1166.0,1193.0,1139.0,1436.0,1486.38,1540.0,public,public,public,public,public,public,public,public,public,public,public,,3,0,1.0,0.0
457,440,48453.0,TX,Texas,The Texas Attorney General's Office maintains an online custodial death report database for all county jail deaths in Texas.,Travis,Travis County Correctional Complex,,0.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.0,2406.0,2382.0,2414.0,2264.0,2345.0,2346.0,2463.0,2528.0,2505.0,2393.0,2096.0,public,public,public,public,public,public,public,public,public,public,public,,17,3,0.85,0.15
458,441,49001.0,UT,Utah,,Beaver,Beaver County Corr. Facility,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,370.0,365.0,383.0,381.0,376.0,371.0,369.0,369.0,369.0,369.0,369.0,public,public,public,public,public,public,public,public,public,public,public,public,1,0,1.0,0.0
459,442,49005.0,UT,Utah,,Cache,Cache County Jail,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,289.0,290.0,285.0,286.0,230.0,230.0,248.0,267.0,282.0,279.0,274.0,public,public,public,public,public,public,public,public,public,public/Armor Correctional Health Services,Armor Correctional Health Services,Armor Correctional Health Services,3,0,1.0,0.0
460,443,49011.0,UT,Utah,,Davis,Davis County Jail,,,0.0,2.0,1.0,0.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,743.0,734.0,660.0,676.0,694.0,688.0,697.0,696.0,625.0,724.0,743.0,602.0,public,public,public,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,Wasatch Correctional Medical Care,12,2,0.8571428571428571,0.14285714285714285
461,444,49013.0,UT,Utah,,Duchesne,Duchesne County Jail,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,161.0,166.0,170.0,161.0,171.0,172.0,177.0,160.0,151.0,138.0,115.0,public,public,public,public,public,public,public,public,public,public,public,public,2,2,0.5,0.5
462,445,49025.0,UT,Utah,,Kane,Kane County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,5.17,16.1,25.82,144.11,173.18,169.29,171.8,181.54,184.68,182.0,184.0,public,public,public,public,public,public,public,public,public,public,public,public,0,0,,
463,446,49035.0,UT,Utah,,Salt Lake,Salt Lake County Metro Jail and the Oxbow Jail Facility,,1.0,3.0,2.0,5.0,5.0,7.0,6.0,4.0,5.0,4.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,3.0,5.0,6.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2175.0,2181.0,2185.0,2282.0,2204.0,2147.0,2166.0,1996.0,1934.0,2209.0,2322.0,2281.0,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,Wellcomm Inc,34,18,0.6538461538461539,0.34615384615384615
464,447,49047.0,UT,Utah,,Uintah,Uintah County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,112.0,124.0,107.0,133.0,135.0,146.0,161.0,192.0,180.0,214.0,214.0,216.0,public,public,public,public,public,public,public,public,public,public,public,public,3,1,0.75,0.25
465,448,49049.0,UT,Utah,,Utah,Utah County Jail,,0.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,726.0,758.0,814.0,846.0,891.0,889.0,826.0,783.0,642.0,596.0,581.0,public,public,public,public,public,public,public,public,public,public,public,public,10,2,0.8333333333333334,0.16666666666666666
466,449,49053.0,UT,Utah,,Washington,Washington County Jail,,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,424.0,447.0,485.0,430.0,420.69,451.02,430.61,429.26,435.17,413.0,430.2,public,public,public,public,public,public,public,public,public,public,public,public,5,3,0.625,0.375
467,450,49057.0,UT,Utah,,Weber,Weber County Corr. Facility,,0.0,3.0,1.0,1.0,4.0,4.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0,,,,2.0,1.0,,1.0,,0.0,1.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,1070.0,928.0,965.0,1086.0,992.0,923.0,899.0,942.0,937.0,1025.0,875.0,1018.08,public,public,public,public,public,public,public,public,public,public,public,public,21,5,0.8076923076923077,0.19230769230769232
468,510,51147.0,VA,Virginia,,"Amelia, Buckingham, Cumberland, Lunenburg, Nottoway, Prince Edward",Piedmont Regional Jail,2008-2009 ADP from U.S. Bureau of Justice Statistics,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,600.0,744.0,724.0,680.0,550.0,618.0,655.0,648.0,622.0,702.0,622.0,public,public,public,public,public,public/Mediko,Mediko,Mediko,Mediko,Mediko,Mediko/Wellpath,Wellpath,9,2,0.8181818181818182,0.18181818181818182
469,451,,VA,Virginia,,"Bland, Carroll, Floyd, Giles, Grayson, Pulaski, Wythe and the City of Radford",New River Valley Regional Jail,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.5,723.9,728.6,794.1,844.4,851.6,862.7,828.8,843.8,816.8,872.0,862.0,public,public,public,public,public,public,public,public,public,public,public,public,11,0,1.0,0.0
470,459,51550.0,VA,Virginia,,Chesapeake City,Chesapeake City Jail,,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1149.0,1045.0,1037.0,1148.0,1162.0,1164.0,966.0,888.0,980.0,1035.22,939.11,Wexford Health Sources/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Conmed/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,8,2,0.8,0.2
471,452,,VA,Virginia,,"Chesapeake, Hampton, Newport News, Norfolk and Portsmouth cities",Hampton Roads Regional Jail,,7.0,6.0,1.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,3.0,3.0,5.0,2.0,3.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,1270.0,1248.0,1199.0,1250.0,924.0,904.0,1030.0,1121.0,1097.0,1035.0,960.33,First Medical Management,First Medical Management,First Medical Management,First Medical Management,"First Medical Management/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Wellpath",Wellpath,Wellpath,Wellpath,Wellpath,43,6,0.8775510204081632,0.12244897959183673
472,453,51059.0,VA,Virginia,,Fairfax,Fairfax County Adult Detention Center,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1307.0,1231.0,1246.0,1241.0,1221.0,1193.0,1053.0,1029.0,1015.0,977.0,761.75,public,public,public,public,public,public,public,public,public,public,public,public,11,4,0.7333333333333333,0.26666666666666666
473,454,,VA,Virginia,,"Franklin, Montgomery, Roanoke and City of Salem",Western Virginia Regional Jail,,,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,375.0,716.0,715.0,737.0,785.0,818.0,758.0,853.0,850.0,904.0,918.0,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,6,1,0.8571428571428571,0.14285714285714285
474,455,,VA,Virginia,,"Hopewell County, Petersburg city, Prince George county, Chesterfield county, Charles City county, Surry County, Colonial Heights city",Riverside Regional Jail,,1.0,2.0,2.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,1206.0,1252.0,1262.0,1399.0,1421.0,1526.0,1461.0,1494.0,1542.0,1407.0,1311.59,public,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath/Corizon Health,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,23,5,0.8214285714285714,0.17857142857142858
475,460,51710.0,VA,Virginia,,Norfolk,Norfolk City Jail,,5.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,1525.0,1329.0,1300.0,1394.0,1430.0,1360.0,1163.0,1115.0,1078.0,840.0,960.0,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,16,4,0.8,0.2
476,509,51141.0,VA,Virginia,,Patrick,Patrick County Jail,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,60.0,65.0,80.0,85.0,91.0,87.0,128.0,119.0,102.2,public,public,public,public,public,public,public,public,public,public,public,public,1,0,1.0,0.0
477,461,,VA,Virginia,,Prince Anne,Virginia Beach Correctional Center,,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.0,1419.0,1421.0,1430.0,1442.0,1454.0,1623.0,1378.0,1318.0,1323.0,1385.9,1362.1,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",12,3,0.8,0.2
478,456,,VA,Virginia,,"Prince William County, Town of Occoquan, Town of Quantico, Town of Dumfries, Town of Haymarket, City of Manassas, City of Manassas Park",Prince William - Manassas Regional Adult Detention Center,,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,2.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,737.0,840.0,869.0,866.0,862.0,958.0,985.0,980.0,952.0,964.0,993.0,993.0,public,public,public,public,public,public,public,public,public,public,public,public,1,0,1.0,0.0
479,457,,VA,Virginia,,Richmond City,Richmond City Jail,,,3.0,7.0,3.0,4.0,0.0,5.0,4.0,4.0,2.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,,2.0,6.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1475.0,1422.0,1361.0,1356.0,1331.0,1323.0,1172.0,1078.0,944.0,997.0,857.58,731.0,public,public,public,public/Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc./Correctional Medical Care",Correctional Medical Care,Mediko,30,4,0.8823529411764706,0.11764705882352941
480,458,,VA,Virginia,,"Stafford, Spotsylvania, King George counties, and the City of Fredericksburg",Rappahannock Regional Jail,,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,1183.0,1344.0,1345.0,1401.0,1444.0,1439.0,1306.0,1316.0,1405.0,1398.0,1342.0,public,public,public,public,public,public,public,public,public,public,public,public,1,2,0.3333333333333333,0.6666666666666666
481,462,,WA,Washington,,"Auburn, Burien, Des Moines, Federal Way, Renton, SeaTac, Tukwila cities",South Correctional Entity Regional Jail,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,282.0,353.0,426.0,618.0,638.0,555.0,614.0,641.0,601.0,public,public,public,public/Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",2,3,0.4,0.6
482,463,53005.0,WA,Washington,,Benton,Benton County Jail,,1.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,667.0,624.0,620.0,558.0,566.0,615.0,558.0,489.0,541.0,611.54,615.26,public,public,public,public,public,public,public/Wellpath,Wellpath,Wellpath,"Wellpath/NaphCare, Inc.","NaphCare, Inc.","NaphCare, Inc.",12,2,0.8571428571428571,0.14285714285714285
